Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,Src IP,Dst IP,JA3,Timestamp
236717,12,2,2885,59,Patator,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:52:05.690730
462478,2,18,819,256,Patator,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:52:10.690730
430975,1,2,8697,273,Patator,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:52:15.690730
233868,17,11,6955,88,Patator,45.67.89.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:52:20.690730
185504,16,9,2394,199,Patator,185.143.223.12,10.1.1.2,abcd1234ef567890,2026-02-21 20:52:25.690730
145257,5,12,8363,56,Patator,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:52:30.690730
114291,15,17,9521,198,Patator,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:52:35.690730
260176,3,15,9859,265,Patator,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:52:40.690730
240471,7,17,4582,231,Patator,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:52:45.690730
439744,11,18,798,250,Patator,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:52:50.690730
362572,10,6,7343,278,Patator,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:52:55.690730
268803,9,17,9118,10,Patator,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:53:00.690730
443518,14,18,6018,43,Patator,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:53:05.690730
443271,13,8,448,88,Patator,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:53:10.690730
161317,2,9,5474,245,Patator,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:53:15.690730
189789,3,6,7969,107,Patator,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:53:20.690730
439593,7,5,407,91,Patator,10.0.0.5,10.1.1.2,abcd1234ef567890,2026-02-21 20:53:25.690730
340843,18,12,3516,201,Patator,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:53:30.690730
123686,3,11,4920,262,Patator,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:53:35.690730
117661,10,1,3658,47,Patator,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:53:40.690730
94247,7,11,4578,23,Patator,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:53:45.690730
295121,9,19,6631,218,Patator,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:53:50.690730
197820,17,9,4720,98,Patator,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 20:53:55.690730
417257,11,2,3085,65,Patator,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:54:00.690730
316765,7,12,8212,103,Patator,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:54:05.690730
196106,14,4,8567,102,Patator,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:54:10.690730
308930,19,4,2647,94,Patator,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:54:15.690730
448342,4,18,436,254,Patator,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:54:20.690730
186194,6,15,3079,31,Patator,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:54:25.690730
330174,10,19,4068,281,Patator,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:54:30.690730
394982,7,13,1010,131,Patator,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:54:35.690730
396861,13,19,2096,137,Patator,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:54:40.690730
498874,14,17,3229,122,Patator,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:54:45.690730
88638,4,6,5547,282,DDoS,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:54:50.690730
379211,8,16,6229,139,DDoS,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:54:55.690730
168033,5,12,5950,141,DDoS,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:55:00.690730
155977,1,19,4304,94,DDoS,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:55:05.690730
138869,4,5,7546,90,DDoS,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:55:10.690730
155186,3,17,8619,78,DDoS,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:55:15.690730
346818,9,1,414,157,DDoS,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:55:20.690730
216926,8,10,1234,25,DDoS,192.168.1.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:55:25.690730
96271,1,15,4976,114,DDoS,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:55:30.690730
385832,6,11,8202,174,DDoS,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:55:35.690730
481734,9,13,9812,210,DDoS,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:55:40.690730
423220,7,5,8447,206,DDoS,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:55:45.690730
191339,4,1,5692,194,DDoS,10.0.0.5,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:55:50.690730
271897,13,12,1824,274,DDoS,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:55:55.690730
51062,17,11,3443,109,DDoS,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:56:00.690730
297736,2,17,986,223,DDoS,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 20:56:05.690730
100448,5,4,821,287,DDoS,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:10.690730
145462,12,15,7778,171,DDoS,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:15.690730
449445,8,9,9204,166,DDoS,192.168.1.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:56:20.690730
295885,6,19,3457,260,DDoS,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:25.690730
97915,8,19,970,106,DDoS,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:56:30.690730
316776,18,12,6851,27,DDoS,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:35.690730
154592,3,5,597,106,DDoS,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:40.690730
184668,12,10,1856,10,DDoS,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:56:45.690730
421923,3,17,1217,225,DDoS,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:50.690730
449384,6,5,2928,141,DDoS,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:56:55.690730
158099,2,16,1747,269,DDoS,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:57:00.690730
57561,12,7,7092,134,DDoS,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:05.690730
132152,2,9,6871,91,DDoS,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:57:10.690730
175036,6,3,242,292,DDoS,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:15.690730
436193,17,15,2861,180,DDoS,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:20.690730
76734,3,16,3535,68,DDoS,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:25.690730
449587,2,18,6722,41,DDoS,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:30.690730
76069,8,14,7169,170,DDoS,10.0.0.5,10.1.1.1,abcd1234ef567890,2026-02-21 20:57:35.690730
260977,12,3,4612,293,DDoS,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:40.690730
62910,4,12,1948,115,DDoS,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:57:45.690730
385623,5,9,2796,114,DDoS,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:57:50.690730
131264,13,7,1817,237,DDoS,192.168.1.20,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:57:55.690730
73275,15,9,3172,197,DDoS,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:00.690730
122274,16,13,9359,79,DDoS,192.168.1.20,10.1.1.2,abcd1234ef567890,2026-02-21 20:58:05.690730
412920,10,18,2886,299,DDoS,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:10.690730
241076,16,5,3891,96,DDoS,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:15.690730
244053,12,13,9580,65,DDoS,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 20:58:20.690730
235625,17,4,3971,122,DDoS,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:25.690730
98447,16,2,1906,22,DDoS,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:58:30.690730
477745,12,16,1604,27,DDoS,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:35.690730
438538,8,9,3408,191,DDoS,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:40.690730
125703,3,9,7217,122,DDoS,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:45.690730
388234,16,6,5148,238,DDoS,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 20:58:50.690730
329404,13,11,8363,180,DDoS,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:58:55.690730
162581,19,1,1790,198,DDoS,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:59:00.690730
315956,8,4,9636,88,DDoS,192.168.1.20,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:59:05.690730
471240,5,13,3403,155,DDoS,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 20:59:10.690730
239728,8,13,3213,191,DDoS,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:59:15.690730
428292,12,13,9174,295,DDoS,45.67.89.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:59:20.690730
470501,1,2,7950,259,DDoS,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 20:59:25.690730
166421,6,9,6516,205,DDoS,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:59:30.690730
51605,18,8,1604,80,DDoS,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 20:59:35.690730
122303,8,7,9024,257,DDoS,45.67.89.10,10.1.1.3,abcd1234ef567890,2026-02-21 20:59:40.690730
208211,7,4,4024,155,DDoS,185.143.223.12,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 20:59:45.690730
237210,1,18,8715,115,DDoS,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 20:59:50.690730
311949,16,3,9883,272,DDoS,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 20:59:55.690730
388269,12,6,4585,79,DDoS,10.0.0.5,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:00:00.690730
194990,6,12,8200,202,DDoS,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:00:05.690730
208518,2,12,8784,77,DDoS,192.168.1.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:00:10.690730
174040,14,8,291,61,DDoS,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 21:00:15.690730
194118,4,1,8790,294,DDoS,192.168.1.20,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 21:00:20.690730
468034,1,4,5017,18,DDoS,10.0.0.5,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:00:25.690730
281966,18,11,5931,260,DDoS,192.168.1.10,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 21:00:30.690730
316468,13,3,9548,193,DDoS,185.143.223.12,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 21:00:35.690730
388467,2,13,4422,188,DDoS,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 21:00:40.690730
321255,9,17,7099,207,DDoS,10.0.0.5,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:00:45.690730
481326,2,10,9108,137,DDoS,185.143.223.12,10.1.1.1,abcd1234ef567890,2026-02-21 21:00:50.690730
66389,9,12,7382,29,DDoS,45.67.89.10,10.1.1.2,abcd1234ef567890,2026-02-21 21:00:55.690730
172177,1,15,9765,74,DDoS,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:01:00.690730
353571,11,10,9378,191,DDoS,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:01:05.690730
209818,3,14,1974,250,DDoS,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:01:10.690730
172883,4,13,9162,33,DDoS,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:01:15.690730
268958,18,5,4863,92,DDoS,45.67.89.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:01:20.690730
288213,6,6,8564,194,DDoS,45.67.89.10,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:01:25.690730
443333,3,2,9321,108,DDoS,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:01:30.690730
437952,11,17,1151,71,DDoS,185.143.223.12,10.1.1.3,abcd1234ef567890,2026-02-21 21:01:35.690730
162221,15,4,9865,295,DDoS,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 21:01:40.690730
325378,5,14,7638,31,DDoS,192.168.1.20,10.1.1.1,abcd1234ef567890,2026-02-21 21:01:45.690730
310669,10,10,7511,221,DDoS,192.168.1.10,10.1.1.1,abcd1234ef567890,2026-02-21 21:01:50.690730
284936,12,3,6420,135,DDoS,192.168.1.20,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:01:55.690730
365585,15,3,2205,51,DDoS,192.168.1.20,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:02:00.690730
50846,17,15,407,107,DDoS,185.143.223.12,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:02:05.690730
60954,10,6,7837,40,DDoS,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:02:10.690730
391383,6,17,3459,167,DDoS,45.67.89.10,10.1.1.2,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:02:15.690730
294761,18,12,3276,121,DDoS,185.143.223.12,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:02:20.690730
358658,13,11,1351,256,DDoS,192.168.1.20,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 21:02:25.690730
400380,3,4,5466,131,DDoS,185.143.223.12,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:02:30.690730
409723,10,6,1617,282,DDoS,192.168.1.10,10.1.1.1,72a589da586844d7f0818ce684948eea,2026-02-21 21:02:35.690730
187541,14,1,6326,216,DDoS,45.67.89.10,10.1.1.3,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:02:40.690730
473321,6,16,5405,119,DDoS,10.0.0.5,10.1.1.3,72a589da586844d7f0818ce684948eea,2026-02-21 21:02:45.690730
354245,3,15,9670,287,DDoS,192.168.1.10,10.1.1.2,72a589da586844d7f0818ce684948eea,2026-02-21 21:02:50.690730
114323,16,17,5969,65,DDoS,192.168.1.10,10.1.1.3,abcd1234ef567890,2026-02-21 21:02:55.690730
141922,7,8,8139,66,DDoS,185.143.223.12,10.1.1.1,a0e9f5d64349fb13191bc781f81f42e1,2026-02-21 21:03:00.690730
239139,14,12,4991,123,DDoS,192.168.1.20,10.1.1.3,abcd1234ef567890,2026-02-21 21:03:05.690730
